time,base_time,time_offset,atmos_pressure,qc_atmos_pressure,temp_mean,qc_temp_mean,temp_std,rh_mean,qc_rh_mean,rh_std,vapor_pressure_mean,qc_vapor_pressure_mean,vapor_pressure_std,wspd_arith_mean,qc_wspd_arith_mean,wspd_vec_mean,qc_wspd_vec_mean,wdir_vec_mean,qc_wdir_vec_mean,wdir_vec_std,tbrg_precip_total,qc_tbrg_precip_total,tbrg_precip_total_corr,qc_tbrg_precip_total_corr,org_precip_rate_mean,qc_org_precip_rate_mean,pwd_err_code,pwd_mean_vis_1min,qc_pwd_mean_vis_1min,pwd_mean_vis_10min,qc_pwd_mean_vis_10min,pwd_pw_code_inst,qc_pwd_pw_code_inst,pwd_pw_code_15min,qc_pwd_pw_code_15min,pwd_pw_code_1hr,qc_pwd_pw_code_1hr,pwd_precip_rate_mean_1min,qc_pwd_precip_rate_mean_1min,pwd_cumul_rain,qc_pwd_cumul_rain,pwd_cumul_snow,qc_pwd_cumul_snow,logger_volt,qc_logger_volt,logger_temp,qc_logger_temp,lat,lon,alt
2025-05-11 00:00:00,2025-05-11,2025-05-11 00:00:00,101.44,0,21.52,0,0.031,28.94,0,0.283,0.743,0,0.008,2.03,0,1.889,0,247.2,0,21.35,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,25.38,0,39.317,-76.586,45.0
2025-05-11 00:01:00,2025-05-11,2025-05-11 00:01:00,101.44,0,21.42,0,0.04,29.37,0,0.3,0.749,0,0.008,2.334,0,2.26,0,248.8,0,14.43,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.01,0,25.3,0,39.317,-76.586,45.0
2025-05-11 00:02:00,2025-05-11,2025-05-11 00:02:00,101.43,0,21.5,0,0.064,28.9,0,0.294,0.741,0,0.007,1.815,0,1.735,0,246.1,0,17.0,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,25.23,0,39.317,-76.586,45.0
2025-05-11 00:03:00,2025-05-11,2025-05-11 00:03:00,101.43,0,21.49,0,0.036,29.08,0,0.409,0.745,0,0.01,2.502,0,2.455,0,240.3,0,11.09,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,25.15,0,39.317,-76.586,45.0
2025-05-11 00:04:00,2025-05-11,2025-05-11 00:04:00,101.43,0,21.52,0,0.031,28.98,0,0.345,0.744,0,0.008,1.227,0,1.144,0,253.1,0,21.05,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.01,0,25.09,0,39.317,-76.586,45.0
2025-05-11 00:05:00,2025-05-11,2025-05-11 00:05:00,101.43,0,21.34,0,0.051,29.77,0,0.278,0.755,0,0.007,1.553,0,1.489,0,232.3,0,16.44,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,25.01,0,39.317,-76.586,45.0
2025-05-11 00:06:00,2025-05-11,2025-05-11 00:06:00,101.43,0,21.39,0,0.035,29.3,0,0.251,0.746,0,0.007,1.3,0,1.226,0,246.6,0,19.39,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.94,0,39.317,-76.586,45.0
2025-05-11 00:07:00,2025-05-11,2025-05-11 00:07:00,101.43,0,21.28,0,0.054,29.95,0,0.439,0.757,0,0.011,1.176,0,1.023,0,263.2,0,29.26,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,24.87,0,39.317,-76.586,45.0
2025-05-11 00:08:00,2025-05-11,2025-05-11 00:08:00,101.43,0,21.19,0,0.049,30.21,0,0.405,0.76,0,0.009,1.021,0,0.909,0,249.8,0,26.82,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.8,0,39.317,-76.586,45.0
2025-05-11 00:09:00,2025-05-11,2025-05-11 00:09:00,101.43,0,21.08,0,0.043,30.41,0,0.397,0.76,0,0.009,1.705,0,1.616,0,258.0,0,18.57,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.73,0,39.317,-76.586,45.0
2025-05-11 00:10:00,2025-05-11,2025-05-11 00:10:00,101.43,0,21.2,0,0.042,29.89,0,0.268,0.752,0,0.007,2.835,0,2.769,0,262.2,0,12.45,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.67,0,39.317,-76.586,45.0
2025-05-11 00:11:00,2025-05-11,2025-05-11 00:11:00,101.43,0,21.36,0,0.064,29.43,0,0.259,0.748,0,0.006,1.811,0,1.711,0,233.7,0,19.1,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.6,0,39.317,-76.586,45.0
2025-05-11 00:12:00,2025-05-11,2025-05-11 00:12:00,101.43,0,21.46,0,0.024,29.38,0,0.24,0.751,0,0.006,1.779,0,1.724,0,254.5,0,14.17,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.02,0,24.53,0,39.317,-76.586,45.0
2025-05-11 00:13:00,2025-05-11,2025-05-11 00:13:00,101.43,0,21.39,0,0.035,29.7,0,0.269,0.756,0,0.007,1.606,0,1.487,0,231.8,0,22.0,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.46,0,39.317,-76.586,45.0
2025-05-11 00:14:00,2025-05-11,2025-05-11 00:14:00,101.44,0,21.32,0,0.037,29.96,0,0.243,0.76,0,0.006,0.88,0,0.725,0,224.9,0,34.04,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.4,0,39.317,-76.586,45.0
2025-05-11 00:15:00,2025-05-11,2025-05-11 00:15:00,101.43,0,21.28,0,0.027,29.94,0,0.222,0.757,0,0.006,1.929,0,1.831,0,257.8,0,18.3,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,24.34,0,39.317,-76.586,45.0
2025-05-11 00:16:00,2025-05-11,2025-05-11 00:16:00,101.44,0,21.27,0,0.037,30.27,0,0.294,0.765,0,0.007,1.632,0,1.569,0,255.1,0,15.91,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.27,0,39.317,-76.586,45.0
2025-05-11 00:17:00,2025-05-11,2025-05-11 00:17:00,101.43,0,21.16,0,0.056,30.57,0,0.405,0.768,0,0.009,1.857,0,1.734,0,261.2,0,20.82,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.21,0,39.317,-76.586,45.0
2025-05-11 00:18:00,2025-05-11,2025-05-11 00:18:00,101.44,0,21.06,0,0.046,30.76,0,0.319,0.768,0,0.008,2.171,0,2.073,0,243.8,0,17.22,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,24.15,0,39.317,-76.586,45.0
2025-05-11 00:19:00,2025-05-11,2025-05-11 00:19:00,101.44,0,21.1,0,0.036,30.66,0,0.267,0.767,0,0.007,1.674,0,1.606,0,238.4,0,16.34,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,24.09,0,39.317,-76.586,45.0
2025-05-11 00:20:00,2025-05-11,2025-05-11 00:20:00,101.44,0,21.2,0,0.033,30.33,0,0.249,0.763,0,0.007,1.842,0,1.737,0,257.7,0,19.33,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,24.03,0,39.317,-76.586,45.0
2025-05-11 00:21:00,2025-05-11,2025-05-11 00:21:00,101.44,0,21.06,0,0.056,31.01,0,0.25,0.774,0,0.007,2.084,0,2.034,0,243.3,0,12.57,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.03,0,23.97,0,39.317,-76.586,45.0
2025-05-11 00:22:00,2025-05-11,2025-05-11 00:22:00,101.44,0,21.03,0,0.054,30.92,0,0.313,0.77,0,0.008,1.973,0,1.906,0,246.8,0,14.95,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,23.91,0,39.317,-76.586,45.0
2025-05-11 00:23:00,2025-05-11,2025-05-11 00:23:00,101.44,0,21.11,0,0.03,30.74,0,0.238,0.769,0,0.006,1.333,0,1.274,0,248.2,0,16.96,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,23.85,0,39.317,-76.586,45.0
2025-05-11 00:24:00,2025-05-11,2025-05-11 00:24:00,101.44,0,21.09,0,0.084,31.19,0,0.521,0.78,0,0.01,1.465,0,1.388,0,246.2,0,18.53,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,23.79,0,39.317,-76.586,45.0
2025-05-11 00:25:00,2025-05-11,2025-05-11 00:25:00,101.44,0,20.98,0,0.031,31.22,0,0.256,0.775,0,0.006,1.61,0,1.532,0,254.8,0,17.88,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,23.74,0,39.317,-76.586,45.0
2025-05-11 00:26:00,2025-05-11,2025-05-11 00:26:00,101.45,0,20.98,0,0.031,31.28,0,0.283,0.777,0,0.007,1.369,0,1.275,0,242.4,0,21.15,0.0,0,0.0,0,0.0,0,0.0,20000.0,0,20000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.8,0,257.0,0,13.04,0,23.68,0,39.317,-76.586,45.0
