time,base_time,time_offset,day_of_year,file_records,used_records,chopper_LI_7500,detector_LI_7500,momentum_flux,qc_momentum_flux,flag_momentum_flux,sensible_heat_flux,qc_sensible_heat_flux,flag_sensible_heat_flux,latent_flux,qc_latent_flux,flag_latent_flux,co2_flux,qc_co2_flux,flag_co2_flux,h2o_flux,qc_h2o_flux,flag_h2o_flux,ch4_flux,qc_ch4_flux,flag_ch4_flux,co2_molar_density,qc_co2_molar_density,co2_molar_fraction,co2_mixing_ratio,co2_timelag,flag_co2_timelag,h2o_molar_density,qc_h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_timelag,flag_h2o_timelag,ch4_molar_density,qc_ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_timelag,flag_ch4_timelag,sonic_temperature,qc_sonic_temperature,air_temperature,qc_air_temperature,air_pressure,qc_air_pressure,air_density,qc_air_density,air_heat_capacity,qc_air_heat_capacity,air_molar_volume,evapotranspiration_flux,water_vapor_density,water_vapor_partial_pressure,water_vapor_partial_pressure_saturated,specific_humidity,relative_humidity,water_vapor_pressure_deficit,dew_point_temperature,wind_u_component,qc_wind_u_component,wind_v_component,qc_wind_v_component,wind_w_component,qc_wind_w_component,rotated_mean_u,rotated_mean_v,rotated_mean_w,mean_wind,qc_mean_wind,maximum_instantaneous_wind_speed,wind_direction_from_north,qc_wind_direction_from_north,first_rotation_angle,second_rotation_angle,friction_velocity,qc_friction_velocity,turbulent_kinetic_energy,Monin_Obukhov_length,Monin_Obukhov_stability_parameter,Bowen_ratio,scaling_temperature,uncorrected_momentum_flux,spectral_correction_momentum_flux,uncorrected_sensible_heat_flux,qc_uncorrected_sensible_heat_flux,spectral_correction_sensible_heat_flux,uncorrected_latent_heat_flux,qc_uncorrected_latent_heat_flux,spectral_correction_latent_heat_flux,uncorrected_co2_flux,qc_uncorrected_co2_flux,spectral_correction_co2_flux,uncorrected_h2o_flux,spectral_correction_h2o_flux,uncorrected_ch4_flux,qc_uncorrected_ch4_flux,spectral_correction_ch4_flux,hard_flags_spike_test,hard_flags_resolution,hard_flags_drop_out_test,hard_flags_absolute_limits,hard_flags_skewness_kurtosis,soft_flags_skewness_kurtosis,hard_flags_discontinuities_test,soft_flags_discontinuities_test,hard_flags_time_lag_test,soft_flags_time_lag_test,hard_flags_attack_angle_test,hard_flags_non_steady_wind,number_spikes_u,number_spikes_v,number_spikes_w,number_spikes_ts,number_spikes_co2,number_spikes_h2o,number_spikes_ch4,phase_lock_flag_LI_7500,sync_flag_LI_7500,mean_value_LI_7500,variance_u,qc_variance_u,variance_v,qc_variance_v,variance_w,qc_variance_w,variance_ts,qc_variance_ts,variance_co2,qc_variance_co2,variance_h2o,qc_variance_h2o,variance_ch4,qc_variance_ch4,covariance_w_ts_cov,covariance_w_co2_cov,covariance_w_h2o_cov,covariance_w_ch4_cov,co2_signal_strength_7500_mean,lat,lon,alt
2025-02-06 00:00:00,2025-02-06,2025-02-06 00:00:00,37.0,18000.0,18000.0,0.0,0.0,-0.230629,0,0.0,30.8692,0,0.0,2.81765,0,1.0,-10.3704,0,0.0,0.0626538,0,1.0,,1,0.0,20.1381,0,451.263,452.549,0.7,0.0,126.769,0,2.84071,2.8488,0.0,0.0,,1,,,,9.0,277.143,0,275.041,0,102.046,0,1.29119,0,1006.71,0,0.0224085,0.00405997,0.00228438,0.28996,0.69842297,0.00176921,41.5164,0.408463,263.307,0.364164,0,0.306066,0,-0.0185754,0,0.476063,2.94508e-14,4.70445e-15,0.476063,0,4.92745,153.794,0,40.0458,-2.23618,0.422632,0,0.957528,-216.115,-0.188788,10.9557,-0.0561914,-0.199961,1.15337,28.1472,0,1.10237,2.09082,0,1.10836,-10.9508,0,1.10836,0.0464919,1.10836,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001199.0,800011199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,7.0,11.0,0.0,22.0,32.0,55.0,,0.0,0.0,100.0,0.920585,0,0.617397,0,0.377073,0,0.025772,0,0.194869,0,1.44571,2,,1,0.0216542,-0.0109508,0.0464919,,97.3503,39.3105,-76.62375,64.0
2025-02-06 00:30:00,2025-02-06,2025-02-06 00:30:00,37.0208,18000.0,18000.0,0.0,0.0,-0.158196,0,0.0,44.5513,0,0.0,3.50806,0,1.0,26.2382,0,0.0,0.0780071,0,1.0,,1,0.0,19.9996,0,448.289,449.568,0.0,1.0,126.908,0,2.84463,2.85274,0.2,0.0,,1,,,,9.0,277.138,0,275.056,0,102.022,0,1.29081,0,1006.71,0,0.0224149,0.00505486,0.00228688,0.290293,0.69918704,0.00177166,41.5186,0.408894,263.322,0.252756,0,0.422547,0,0.0276929,0,0.493151,-1.49028e-14,-1.16743e-14,0.493151,0,4.3316,130.248,0,59.1133,3.21914,0.350079,0,0.880088,-85.0916,-0.479483,12.6997,-0.0979326,-0.13755,1.1501,40.6774,0,1.10011,2.51951,0,1.10605,21.437,0,1.10605,0.0560251,1.10605,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001199.0,800001199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,18.0,5.0,1.0,39.0,20.0,42.0,,0.0,0.0,100.0,0.878495,0,0.541634,0,0.340046,0,0.0289446,0,0.0476665,0,1.91541,2,,1,0.031303,0.021437,0.0560251,,97.336,39.3105,-76.62375,64.0
2025-02-06 01:00:00,2025-02-06,2025-02-06 01:00:00,37.0416,18000.0,18000.0,0.0,0.0,-0.258599,0,0.0,33.3706,0,0.0,11.3019,0,1.0,21.0679,0,0.0,0.251334,0,1.0,,1,0.0,20.0339,0,449.207,450.484,0.0,0.0,126.47,0,2.83575,2.84381,0.0,0.0,,1,,,,9.0,277.238,0,275.13,0,102.016,0,1.29039,0,1006.71,0,0.0224223,0.0162864,0.00227898,0.289368,0.702879,0.00176612,41.169,0.41351098,263.281,0.260733,0,0.45532,0,0.045048,0,0.526619,2.44868e-14,-8.6756e-15,0.526619,0,4.09217,122.518,0,60.2029,4.90719,0.447665,0,0.770226,-237.534,-0.171765,2.95264,-0.0573835,-0.226027,1.14411,31.0315,0,1.096,9.74631,0,1.10184,17.3205,0,1.10184,0.21674,1.10184,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,800011099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,11.0,4.0,17.0,9.0,30.0,,0.0,0.0,100.0,0.808068,0,0.442481,0,0.289902,0,0.0331846,0,0.0354445,0,6.86863,2,,1,0.023888,0.0173205,0.21674,,97.3322,39.3105,-76.62375,64.0
2025-02-06 01:30:00,2025-02-06,2025-02-06 01:30:00,37.0624,18000.0,18000.0,0.0,0.0,-0.170088,0,0.0,36.5971,0,0.0,3.40613,0,1.0,15.7568,0,0.0,0.0757398,0,1.0,,1,0.0,19.8659,0,445.338,446.606,0.0,0.0,126.683,0,2.83988,2.84797,-0.1,0.0,,1,,,,9.0,277.175,0,275.046,0,102.008,0,1.29068,0,1006.71,0,0.0224172,0.00490794,0.00228283,0.289767,0.698659,0.0017687,41.4748,0.408891,263.299,0.412085,0,0.893636,0,-0.0450555,0,0.985104,-2.54922e-14,8.71353e-15,0.985104,0,5.62679,110.802,0,65.244,-2.62144,0.363017,0,1.17123,-115.489,-0.353282,10.7445,-0.0775886,-0.155395,1.09455,34.6326,0,1.06229,2.63519,0,1.06749,12.8233,0,1.06749,0.0585969,1.06749,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,800011099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,7.0,3.0,0.0,20.0,38.0,39.0,,0.0,0.0,100.0,1.29028,0,0.697881,0,0.354303,0,0.0376302,0,0.0234594,0,3.93148,2,,1,0.026654,0.0128233,0.0585969,,97.3191,39.3105,-76.62375,64.0
2025-02-06 02:00:00,2025-02-06,2025-02-06 02:00:00,37.0833,18000.0,18000.0,0.0,0.0,-0.178461,0,0.0,29.7954,0,0.0,-7.73795,0,1.0,3.38935,0,0.0,-0.172013,0,1.0,,1,0.0,19.6172,0,439.211,440.51,-0.1,0.0,131.681,0,2.94822,2.95694,0.0,1.0,,1,,,,9.0,277.006,0,274.735,0,102.02,0,1.29225,0,1006.76,0,0.0223891,-0.0111464,0.00237289,0.300859,0.68328696,0.00183625,44.0312,0.38242802,263.775,1.22637,0,1.9567,0,-0.276589,0,2.32576,-2.10294e-14,-1.61392e-14,2.32576,0,6.40048,121.285,0,57.9225,-6.83002,0.37162,0,1.25447,-152.194,-0.26808,-3.85055,-0.061628,-0.170161,1.04878,28.4466,0,1.03202,-7.91476,0,1.03717,1.76405,0,1.03717,-0.175943,1.03717,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,3.0,0.0,24.0,12.0,3.0,,0.0,0.0,100.0,1.34728,0,0.770386,0,0.391268,0,0.030308,0,0.003893,0,16.8819,2,,1,0.0218655,0.00176405,-0.175943,,97.3171,39.3105,-76.62375,64.0
2025-02-06 02:30:00,2025-02-06,2025-02-06 02:30:00,37.1041,18000.0,18000.0,0.0,0.0,-0.0863956,0,0.0,34.4975,0,0.0,4.54061,0,0.0,7.30211,0,0.0,0.100937,0,0.0,,1,0.0,19.6587,0,440.099,441.512,0.0,0.0,142.938,0,3.19994,3.21022,0.0,0.0,,1,,,,9.0,277.047,0,274.738,0,102.031,0,1.29225,0,1006.9,0,0.022387,0.00654071,0.00257574,0.326581,0.683407,0.00199322,47.7872,0.35682502,264.823,0.804064,0,1.35391,0,-0.158419,0,1.58262,4.33426e-14,-1.24913e-14,1.58262,0,5.16532,118.39,0,59.2946,-5.74489,0.258567,0,0.89227,-44.2823,-0.921362,7.59755,-0.102538,-0.0810245,1.06629,33.3068,0,1.04346,3.72493,0,1.04849,5.11263,0,1.04849,0.0828045,1.04849,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000199.0,800000199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,4.0,8.0,0.0,20.0,8.0,15.0,,0.0,0.0,100.0,1.10777,0,0.477723,0,0.19905,0,0.0422202,0,0.0114996,0,6.61755,2,,1,0.0255978,0.00511263,0.0828045,,97.327,39.3105,-76.62375,64.0
2025-02-06 03:00:00,2025-02-06,2025-02-06 03:00:00,37.1249,18000.0,18000.0,0.0,0.0,-0.0828965,0,0.0,19.8957,0,0.0,4.5191,0,1.0,2.35074,8,2.0,0.10046,0,1.0,,1,0.0,19.7386,0,441.965,443.421,-0.1,0.0,146.668,0,3.28402,3.29484,-0.1,0.0,,1,,,,9.0,277.101,0,274.746,0,102.017,0,1.29198,0,1006.94,0,0.0223909,0.00650979,0.00264296,0.335115,0.683836,0.00204566,49.0051,0.34872198,265.155,0.829912,0,1.24998,0,-0.185206,0,1.51179,-9.24745e-14,1.68785e-14,1.51179,0,5.46706,121.424,0,56.4182,-7.03687,0.253303,0,0.849864,-72.1807,-0.565248,4.40257,-0.060375,-0.0775687,1.06868,19.2829,0,1.04504,3.93972,0,1.05008,1.15004,0,1.05008,0.08758,1.05008,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,1.0,0.0,27.0,13.0,14.0,,0.0,0.0,100.0,0.986198,0,0.48153,0,0.231999,0,0.0605335,0,0.0184263,0,4.13812,2,,1,0.0148221,0.00115004,0.08758,,97.3299,39.3105,-76.62375,64.0
2025-02-06 03:30:00,2025-02-06,2025-02-06 03:30:00,37.1458,18000.0,18000.0,0.0,0.0,-0.360327,0,0.0,38.4879,0,0.0,36.2788,0,1.0,23.5474,0,1.0,0.806242,0,1.0,,1,0.0,20.1053,0,449.835,451.38,-0.7,0.0,152.982,0,3.4228,3.43456,0.0,0.0,,1,,,,9.0,276.985,0,274.437,0,101.979,0,1.29289,0,1007.01,0,0.022374,0.0522445,0.00275673,0.349147,0.668814,0.00213222,52.2039,0.31966698,265.684,0.879399,0,1.78504,0,-0.109482,0,1.99291,-6.53622e-14,-1.10735e-14,1.99291,0,6.64849,111.832,0,63.7728,-3.14918,0.527919,0,1.47934,-337.7,-0.120817,1.06089,-0.0559963,-0.341457,1.05526,39.1223,0,1.03623,34.0087,0,1.0413,20.1853,0,1.0413,0.755791,1.0413,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,800001099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,3.0,6.0,0.0,25.0,13.0,24.0,,0.0,0.0,94.0,1.72147,0,0.842415,0,0.394792,0,0.0352867,0,0.0798564,0,27.7723,2,,1,0.0300488,0.0201853,0.755791,,93.979,39.3105,-76.62375,64.0
2025-02-06 04:00:00,2025-02-06,2025-02-06 04:00:00,37.1666,18000.0,18000.0,0.0,0.0,-0.0837013,0,1.0,16.4832,0,1.0,32.6232,0,1.0,6.43064,0,1.0,0.724289,0,1.0,,1,0.0,20.82,0,464.14,465.914,-0.5,0.0,170.863,0,3.80905,3.82361,-0.1,0.0,,1,,,,9.0,276.637,0,273.401,0,101.963,0,1.2974,0,1007.21,0,0.022293,0.0469339,0.00307895,0.38848498,0.62062097,0.00237317,62.5961,0.232137,267.072,0.648303,0,1.90414,0,-0.152392,0,2.01724,-6.41463e-14,-6.06795e-15,2.01724,0,5.87227,105.759,0,71.1978,-4.33251,0.253998,0,1.09256,-87.8159,-0.464608,0.505259,-0.0496614,-0.0793583,1.05473,17.6892,0,1.03588,30.8793,0,1.04095,4.93186,0,1.04095,0.685571,1.04095,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,800011099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,13.0,4.0,3.0,37.0,23.0,32.0,,0.0,0.0,53.0,1.26089,0,0.634022,0,0.290197,0,0.0495136,0,0.343013,0,68.3284,2,,1,0.0135368,0.00493186,0.685571,,52.7709,39.3105,-76.62375,64.0
2025-02-06 04:30:00,2025-02-06,2025-02-06 04:30:00,37.1874,18000.0,18000.0,0.0,0.0,-0.154242,0,0.0,24.0779,0,0.0,27.663,0,0.0,6.75449,0,0.0,0.614148,0,0.0,,1,0.0,21.3352,0,475.681,477.579,0.0,0.0,178.274,0,3.97472,3.99058,0.0,0.0,,1,,,,9.0,276.478,0,273.373,0,101.941,0,1.29717,0,1007.3,0,0.0222956,0.0397968,0.0032125,0.405294,0.619349,0.00247655,65.4387,0.21405499,267.628,0.765326,0,1.76477,0,-0.110518,0,1.92674,3.1925e-14,3.94095e-15,1.92674,0,6.75507,112.753,0,66.5551,-3.2883,0.344829,0,1.34366,-150.405,-0.271268,0.870399,-0.0534393,-0.145956,1.05677,24.7179,0,1.03721,25.9162,0,1.04227,4.82037,0,1.04227,0.575368,1.04227,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,4.0,1.0,18.0,31.0,17.0,,0.0,0.0,33.0,1.61434,0,0.758263,0,0.31471,0,0.0262599,0,0.0125298,0,47.1127,2,,1,0.0189172,0.00482037,0.575368,,32.3939,39.3105,-76.62375,64.0
