time,base_time,time_offset,day_of_year,file_records,used_records,chopper_LI_7500,detector_LI_7500,momentum_flux,qc_momentum_flux,flag_momentum_flux,sensible_heat_flux,qc_sensible_heat_flux,flag_sensible_heat_flux,latent_flux,qc_latent_flux,flag_latent_flux,co2_flux,qc_co2_flux,flag_co2_flux,h2o_flux,qc_h2o_flux,flag_h2o_flux,ch4_flux,qc_ch4_flux,flag_ch4_flux,co2_molar_density,qc_co2_molar_density,co2_molar_fraction,co2_mixing_ratio,co2_timelag,flag_co2_timelag,h2o_molar_density,qc_h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_timelag,flag_h2o_timelag,ch4_molar_density,qc_ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_timelag,flag_ch4_timelag,sonic_temperature,qc_sonic_temperature,air_temperature,qc_air_temperature,air_pressure,qc_air_pressure,air_density,qc_air_density,air_heat_capacity,qc_air_heat_capacity,air_molar_volume,evapotranspiration_flux,water_vapor_density,water_vapor_partial_pressure,water_vapor_partial_pressure_saturated,specific_humidity,relative_humidity,water_vapor_pressure_deficit,dew_point_temperature,wind_u_component,qc_wind_u_component,wind_v_component,qc_wind_v_component,wind_w_component,qc_wind_w_component,rotated_mean_u,rotated_mean_v,rotated_mean_w,mean_wind,qc_mean_wind,maximum_instantaneous_wind_speed,wind_direction_from_north,qc_wind_direction_from_north,first_rotation_angle,second_rotation_angle,friction_velocity,qc_friction_velocity,turbulent_kinetic_energy,Monin_Obukhov_length,Monin_Obukhov_stability_parameter,Bowen_ratio,scaling_temperature,uncorrected_momentum_flux,spectral_correction_momentum_flux,uncorrected_sensible_heat_flux,qc_uncorrected_sensible_heat_flux,spectral_correction_sensible_heat_flux,uncorrected_latent_heat_flux,qc_uncorrected_latent_heat_flux,spectral_correction_latent_heat_flux,uncorrected_co2_flux,qc_uncorrected_co2_flux,spectral_correction_co2_flux,uncorrected_h2o_flux,spectral_correction_h2o_flux,uncorrected_ch4_flux,qc_uncorrected_ch4_flux,spectral_correction_ch4_flux,hard_flags_spike_test,hard_flags_resolution,hard_flags_drop_out_test,hard_flags_absolute_limits,hard_flags_skewness_kurtosis,soft_flags_skewness_kurtosis,hard_flags_discontinuities_test,soft_flags_discontinuities_test,hard_flags_time_lag_test,soft_flags_time_lag_test,hard_flags_attack_angle_test,hard_flags_non_steady_wind,number_spikes_u,number_spikes_v,number_spikes_w,number_spikes_ts,number_spikes_co2,number_spikes_h2o,number_spikes_ch4,phase_lock_flag_LI_7500,sync_flag_LI_7500,mean_value_LI_7500,variance_u,qc_variance_u,variance_v,qc_variance_v,variance_w,qc_variance_w,variance_ts,qc_variance_ts,variance_co2,qc_variance_co2,variance_h2o,qc_variance_h2o,variance_ch4,qc_variance_ch4,covariance_w_ts_cov,covariance_w_co2_cov,covariance_w_h2o_cov,covariance_w_ch4_cov,co2_signal_strength_7500_mean,lat,lon,alt
2025-06-15 00:00:00,2025-06-15,2025-06-15 00:00:00,166.0,18000.0,18000.0,0.0,0.0,-0.0659246,0,0.0,21.9382,0,0.0,114.452,0,0.0,0.893538,0,1.0,2.59835,0,0.0,,1,0.0,17.5693,0,425.756,436.15,0.0,0.0,983.449,0,23.8318,24.4137,0.0,0.0,,1,,,,9.0,300.956,0,296.673,0,101.785,0,1.18449,0,1018.85,0,0.0242329,0.168373,0.0177218,2.4263701,2.891,0.0149615,83.9284,0.46463102,293.761,-0.647566,0,5.74159,0,0.328465,0,5.78732,1.96909e-13,-2.98909e-15,5.78732,0,7.96113,83.4016,0,96.4349,3.25362,0.235917,0,0.719507,-53.0085,-0.0728185,0.191681,-0.0770548,-0.0649577,1.01489,27.7019,0,1.03279,97.6753,0,1.11665,-1.15478,0,1.11665,2.21748,1.11665,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,7.0,4.0,4.0,5.0,2.0,2.0,,0.0,0.0,100.0,0.396103,0,0.966357,0,0.0765544,0,0.102537,0,0.00732006,0,582.579,0,,1,0.0229545,-0.00115478,2.21748,,100.265,38.838,-76.37,3.0
2025-06-15 00:30:00,2025-06-15,2025-06-15 00:30:00,166.0208,18000.0,18000.0,0.0,0.0,-0.0729206,0,0.0,32.018,0,0.0,133.534,0,0.0,-0.453884,0,0.0,3.0296,0,0.0,,1,0.0,17.6715,0,427.224,437.472,0.0,0.0,968.943,0,23.4251,23.987,0.0,0.0,,1,,,,9.0,300.322,0,296.007,0,101.796,0,1.18746,0,1018.61,0,0.0241759,0.196318,0.0174603,2.38521,2.77696,0.0147039,85.8929,0.391747,293.484,-0.93813,0,5.71544,0,0.355969,0,5.80285,2.44887e-14,-3.23268e-15,5.80285,0,8.23018,80.746,0,99.3214,3.51695,0.247808,0,0.487292,-42.0936,-0.0917005,0.239775,-0.10682,-0.0718489,1.01492,38.5177,0,1.03286,113.345,0,1.11682,-2.98056,0,1.11682,2.57157,1.11682,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,4.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,100.0,0.404994,0,0.494601,0,0.0749892,0,0.0863025,0,0.000879488,2,476.84,0,,1,0.0318444,-0.00298056,2.57157,,100.185,38.838,-76.37,3.0
2025-06-15 01:00:00,2025-06-15,2025-06-15 01:00:00,166.0416,18000.0,18000.0,0.0,0.0,-0.0772893,0,0.0,38.6218,0,0.0,127.279,0,0.0,-0.415381,0,0.0,2.88621,0,0.0,,1,0.0,17.6926,0,426.886,437.053,0.0,0.0,964.118,0,23.2622,23.8162,0.0,0.0,,1,,,,9.0,299.833,0,295.475,0,101.814,0,1.1899,0,1018.5,0,0.024128,0.187026,0.0173734,2.36906,2.68867,0.0146008,88.1129,0.319604,293.374,-0.782592,0,5.72452,0,0.371722,0,5.78972,-5.01996e-14,2.12174e-15,5.78972,0,8.52088,82.3048,0,97.7846,3.68114,0.254862,0,0.559086,-37.9655,-0.101671,0.303442,-0.125042,-0.0761554,1.01489,44.5507,0,1.0328,107.222,0,1.11668,-3.18439,0,1.11668,2.43139,1.11668,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,12.0,3.0,1.0,3.0,2.0,0.0,,0.0,0.0,100.0,0.495408,0,0.541606,0,0.0811572,0,0.0993721,0,0.000809162,2,389.943,0,,1,0.0367606,-0.00318439,2.43139,,100.078,38.838,-76.37,3.0
2025-06-15 01:30:00,2025-06-15,2025-06-15 01:30:00,166.0624,18000.0,18000.0,0.0,0.0,-0.0852697,0,0.0,39.0605,0,0.0,116.324,0,0.0,-1.14553,0,0.0,2.63677,0,0.0,,1,0.0,17.642,0,424.907,434.953,0.0,0.0,958.972,0,23.0968,23.6429,0.0,0.0,,1,,,,9.0,299.489,0,295.073,0,101.858,0,1.1921,0,1018.4,0,0.0240849,0.170863,0.0172807,2.35321,2.6236398,0.014496,89.6929,0.270421,293.265,-0.020486,0,5.74243,0,0.343407,0,5.75273,5.74132e-14,1.64875e-15,5.75273,0,8.1101,90.0025,0,90.2044,3.42228,0.267449,0,0.692437,-43.3918,-0.0889569,0.335789,-0.1203,-0.0840245,1.01482,44.3601,0,1.03262,97.6679,0,1.11627,-3.75335,0,1.11627,2.21388,1.11627,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,4.0,7.0,1.0,3.0,4.0,2.0,,0.0,0.0,100.0,0.585956,0,0.709086,0,0.0898329,0,0.0852704,0,0.00173851,0,327.637,0,,1,0.0365394,-0.00375335,2.21388,,99.9726,38.838,-76.37,3.0
2025-06-15 02:00:00,2025-06-15,2025-06-15 02:00:00,166.0833,18000.0,18000.0,0.0,0.0,-0.0790431,0,0.0,31.5884,0,0.0,84.8727,0,0.0,-0.735209,0,0.0,1.92319,0,0.0,,1,0.0,17.4788,0,420.319,429.996,0.0,0.0,935.911,0,22.5062,23.0244,0.0,0.0,,1,,,,9.0,299.112,0,294.721,0,101.895,0,1.19423,0,1018.06,0,0.0240474,0.124623,0.0168651,2.29389,2.56794,0.0141222,89.3281,0.274047,292.853,1.08934,0,5.80473,0,0.262496,0,5.9119,2.50985e-15,-4.37647e-15,5.9119,0,9.03346,100.716,0,79.3712,2.54484,0.257269,0,0.554293,-47.7664,-0.0808099,0.372186,-0.10099,-0.0778653,1.01513,35.3209,0,1.0334,70.9492,0,1.118,-2.75903,0,1.118,1.60769,1.118,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,100.0,0.615807,0,0.407182,0,0.0855966,0,0.102277,0,0.00270563,0,441.312,0,,1,0.0290517,-0.00275903,1.60769,,100.025,38.838,-76.37,3.0
2025-06-15 02:30:00,2025-06-15,2025-06-15 02:30:00,166.1041,18000.0,18000.0,0.0,0.0,-0.107697,0,0.0,37.2173,0,0.0,113.802,0,0.0,-0.83596,0,0.0,2.5781,0,0.0,,1,0.0,17.4482,0,419.141,428.43,0.0,0.0,902.57,0,21.6816,22.1621,0.0,0.0,,1,,,,9.0,298.839,0,294.474,0,101.917,0,1.19586,0,1017.58,0,0.0240221,0.167061,0.0162643,2.21031,2.52929,0.0136005,87.3886,0.318979,292.257,1.59328,0,6.03215,0,0.263268,0,6.24458,-1.25038e-14,-5.10402e-16,6.24458,0,9.49218,104.731,0,75.2043,2.41627,0.300096,0,0.807621,-64.3461,-0.0599881,0.327036,-0.101914,-0.106023,1.01578,42.3014,0,1.03505,95.5736,0,1.12161,-3.32462,0,1.12161,2.16515,1.12161,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,8.0,12.0,7.0,1.0,3.0,1.0,,0.0,0.0,100.0,0.659574,0,0.853256,0,0.102412,0,0.0979817,0,0.00122291,0,419.935,0,,1,0.034762,-0.00332462,2.16515,,100.155,38.838,-76.37,3.0
2025-06-15 03:00:00,2025-06-15,2025-06-15 03:00:00,166.1249,18000.0,18000.0,0.0,0.0,-0.109738,0,0.0,54.5379,0,0.0,167.675,0,0.0,-0.918843,0,0.0,3.79763,0,0.0,,1,0.0,17.5235,0,420.435,429.621,0.0,0.0,891.134,0,21.3807,21.8478,0.0,0.0,,1,,,,9.0,298.588,0,294.218,0,101.953,0,1.19747,0,1017.4,0,0.0239927,0.246086,0.0160582,2.18041,2.48994,0.0134102,87.5688,0.309529,292.038,0.591114,0,6.13593,0,0.342364,0,6.17384,7.08071e-15,-7.12545e-16,6.17384,0,9.25678,95.8128,0,84.4973,3.17891,0.302724,0,0.812038,-45.083,-0.0856198,0.325259,-0.147875,-0.108048,1.01564,62.0528,0,1.0347,141.058,0,1.12084,-4.62332,0,1.12084,3.19477,1.12084,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,4.0,8.0,6.0,0.0,3.0,1.0,,0.0,0.0,100.0,0.799549,0,0.718832,0,0.105695,0,0.134986,0,0.0013143,0,602.862,0,,1,0.0509336,-0.00462332,3.19477,,100.133,38.838,-76.37,3.0
2025-06-15 03:30:00,2025-06-15,2025-06-15 03:30:00,166.1458,18000.0,18000.0,0.0,0.0,-0.11969,0,1.0,49.5944,0,1.0,154.606,0,1.0,-3.18433,0,1.0,3.50035,0,1.0,,1,0.0,17.7039,0,423.968,432.974,0.0,0.0,868.562,0,20.8001,21.2419,0.0,0.0,,1,,,,9.0,298.31,0,293.841,0,102.013,0,1.19998,0,1017.06,0,0.0239477,0.226823,0.0156515,2.12246,2.43281,0.0130431,87.2431,0.310353,291.608,1.30912,0,4.8234,0,0.26777,0,5.00506,-3.25713e-13,-1.56217e-14,5.00506,0,8.16711,106.334,0,74.8152,3.06678,0.315822,0,1.72147,-56.3121,-0.0685466,0.320779,-0.128667,-0.118101,1.01346,56.898,0,1.02897,131.818,0,1.10823,-6.4219,0,1.10823,2.9844,1.10823,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,10.0,0.0,2.0,22.0,7.0,,0.0,0.0,97.0,0.828288,0,2.53071,0,0.0839332,0,0.132751,0,0.0934335,0,628.973,0,,1,0.0466203,-0.0064219,2.9844,,97.2633,38.838,-76.37,3.0
2025-06-15 04:00:00,2025-06-15,2025-06-15 04:00:00,166.1666,18000.0,18000.0,0.0,0.0,-0.0930479,0,1.0,60.1247,0,0.0,137.593,0,0.0,2.99746,0,1.0,3.11191,0,0.0,,1,0.0,18.2581,0,435.673,444.662,0.0,0.0,847.212,0,20.2161,20.6333,0.0,0.0,,1,,,,9.0,298.052,0,292.756,0,102.002,0,1.20456,0,1016.71,0,0.0238619,0.201652,0.0152668,2.06265,2.27501,0.0126741,90.6657,0.212357,291.152,3.08593,0,4.67,0,0.269655,0,5.60398,-3.0487e-13,7.14774e-15,5.60398,0,8.41198,123.468,0,56.5433,2.75806,0.277932,0,1.49337,-31.6505,-0.121957,0.436974,-0.17664,-0.0917146,1.01454,65.9558,0,1.03189,115.307,0,1.11467,-1.27425,0,1.11467,2.60787,1.11467,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,1.0,4.0,4.0,2.0,41.0,21.0,,0.0,0.0,84.0,1.18434,0,1.69948,0,0.102914,0,0.19547,0,0.0706849,0,485.759,0,,1,0.0538551,-0.00127425,2.60787,,84.319,38.838,-76.37,3.0
2025-06-15 04:30:00,2025-06-15,2025-06-15 04:30:00,166.1874,18000.0,18000.0,0.0,0.0,-0.0953041,0,0.0,49.4397,0,0.0,121.515,0,0.0,0.0709618,0,1.0,2.74709,0,0.0,,1,0.0,18.6746,0,445.134,453.934,0.0,0.0,813.325,0,19.3867,19.77,0.0,0.0,,1,,,,9.0,297.446,0,292.309,0,101.956,0,1.20624,0,1016.23,0,0.0238363,0.178011,0.0146561,1.97712,2.21261,0.0121503,89.3568,0.235492,290.481,1.14285,0,5.93951,0,0.271355,0,6.05455,1.30186e-14,-9.05042e-15,6.05455,0,8.68427,101.038,0,79.1086,2.56876,0.281086,0,0.639037,-39.797,-0.0969922,0.406861,-0.143487,-0.0938582,1.01541,54.5529,0,1.03411,102.001,0,1.11955,-3.33061,0,1.11955,2.30593,1.11955,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,18.0,7.0,4.0,2.0,35.0,4.0,,0.0,0.0,77.0,0.644046,0,0.534176,0,0.0998508,0,0.132914,0,0.0256742,0,529.133,0,,1,0.0445035,-0.00333061,2.30593,,77.0044,38.838,-76.37,3.0
