time,base_time,time_offset,day_of_year,file_records,used_records,chopper_LI_7500,detector_LI_7500,momentum_flux,qc_momentum_flux,flag_momentum_flux,sensible_heat_flux,qc_sensible_heat_flux,flag_sensible_heat_flux,latent_flux,qc_latent_flux,flag_latent_flux,co2_flux,qc_co2_flux,flag_co2_flux,h2o_flux,qc_h2o_flux,flag_h2o_flux,ch4_flux,qc_ch4_flux,flag_ch4_flux,co2_molar_density,qc_co2_molar_density,co2_molar_fraction,co2_mixing_ratio,co2_timelag,flag_co2_timelag,h2o_molar_density,qc_h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_timelag,flag_h2o_timelag,ch4_molar_density,qc_ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_timelag,flag_ch4_timelag,sonic_temperature,qc_sonic_temperature,air_temperature,qc_air_temperature,air_pressure,qc_air_pressure,air_density,qc_air_density,air_heat_capacity,qc_air_heat_capacity,air_molar_volume,evapotranspiration_flux,water_vapor_density,water_vapor_partial_pressure,water_vapor_partial_pressure_saturated,specific_humidity,relative_humidity,water_vapor_pressure_deficit,dew_point_temperature,wind_u_component,qc_wind_u_component,wind_v_component,qc_wind_v_component,wind_w_component,qc_wind_w_component,rotated_mean_u,rotated_mean_v,rotated_mean_w,mean_wind,qc_mean_wind,maximum_instantaneous_wind_speed,wind_direction_from_north,qc_wind_direction_from_north,first_rotation_angle,second_rotation_angle,friction_velocity,qc_friction_velocity,turbulent_kinetic_energy,Monin_Obukhov_length,Monin_Obukhov_stability_parameter,Bowen_ratio,scaling_temperature,uncorrected_momentum_flux,spectral_correction_momentum_flux,uncorrected_sensible_heat_flux,qc_uncorrected_sensible_heat_flux,spectral_correction_sensible_heat_flux,uncorrected_latent_heat_flux,qc_uncorrected_latent_heat_flux,spectral_correction_latent_heat_flux,uncorrected_co2_flux,qc_uncorrected_co2_flux,spectral_correction_co2_flux,uncorrected_h2o_flux,spectral_correction_h2o_flux,uncorrected_ch4_flux,qc_uncorrected_ch4_flux,spectral_correction_ch4_flux,hard_flags_spike_test,hard_flags_resolution,hard_flags_drop_out_test,hard_flags_absolute_limits,hard_flags_skewness_kurtosis,soft_flags_skewness_kurtosis,hard_flags_discontinuities_test,soft_flags_discontinuities_test,hard_flags_time_lag_test,soft_flags_time_lag_test,hard_flags_attack_angle_test,hard_flags_non_steady_wind,number_spikes_u,number_spikes_v,number_spikes_w,number_spikes_ts,number_spikes_co2,number_spikes_h2o,number_spikes_ch4,phase_lock_flag_LI_7500,sync_flag_LI_7500,mean_value_LI_7500,variance_u,qc_variance_u,variance_v,qc_variance_v,variance_w,qc_variance_w,variance_ts,qc_variance_ts,variance_co2,qc_variance_co2,variance_h2o,qc_variance_h2o,variance_ch4,qc_variance_ch4,covariance_w_ts_cov,covariance_w_co2_cov,covariance_w_h2o_cov,covariance_w_ch4_cov,co2_signal_strength_7500_mean,lat,lon,alt
2024-12-11 00:00:00,2024-12-11,2024-12-11 00:00:00,346.0,18000.0,18000.0,0.0,0.0,-0.0567736,0,1.0,19.1184,0,0.0,41.0068,0,1.0,71.354,4,1.0,0.916952,0,1.0,,1,0.0,28.0416,0,650.322,658.416,-0.4,0.0,530.05,0,12.2926,12.4456,-0.2,0.0,,1,,,,9.0,283.574,0,280.915,0,100.707,0,1.24313,0,1011.99,0,0.0231914,0.0594185,0.00955151,1.23828,1.05265,0.00768341,100.0,0.0,283.285,0.18275,0,0.496779,0,-0.0160495,0,0.52957,-2.60586e-14,7.99939e-15,0.52957,0,2.65485,111.708,0,69.803,-1.73671,0.213705,0,0.24256,-44.7643,-0.91144,0.466225,-0.0711121,-0.0496445,1.1436,19.6261,0,1.09565,35.6066,0,1.10149,62.8609,4,1.10149,0.796198,1.10149,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,6.0,5.0,0.0,17.0,9.0,15.0,,0.0,0.0,81.0,0.247736,0,0.148151,0,0.0892329,0,0.0249938,0,2.2223,0,150.963,0,,1,0.0156005,0.0628609,0.796198,,75.9759,39.3105,-76.62375,64.0
2024-12-11 00:30:00,2024-12-11,2024-12-11 00:30:00,346.0208,18000.0,18000.0,0.0,0.0,-0.050773,0,0.0,15.1382,0,0.0,3.25687,8,2.0,-11.3541,0,1.0,0.0728374,8,2.0,,1,0.0,27.2217,0,631.622,639.49,0.0,1.0,530.257,0,12.3035,12.4568,-0.2,0.0,,1,,,,9.0,283.586,0,281.067,0,100.711,0,1.24251,0,1012.0,0,0.0232029,0.00471986,0.00955524,1.2394301,1.06363,0.00769028,100.0,0.0,283.299,0.35756,0,0.884526,0,-0.0455012,0,0.955146,-3.64026e-14,-9.22015e-15,0.955146,0,3.64385,113.317,0,67.9895,-2.73049,0.202147,0,0.365176,-47.8502,-0.852661,4.64807,-0.0595562,-0.0462977,1.09666,14.4094,0,1.06372,2.05925,0,1.06894,-11.7557,0,1.06894,0.0460536,1.06894,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,4.0,1.0,0.0,12.0,0.0,7.0,,0.0,0.0,80.0,0.465398,0,0.16322,0,0.101734,0,0.0191694,0,1.92802,0,172.442,0,,1,0.0114595,-0.0117557,0.0460536,,75.8193,39.3105,-76.62375,64.0
2024-12-11 01:00:00,2024-12-11,2024-12-11 01:00:00,346.0416,18000.0,18000.0,0.0,0.0,-0.149878,0,1.0,10.6085,0,1.0,-13.5018,8,2.0,-49.9201,8,2.0,-0.302001,8,2.0,,1,0.0,27.3053,0,633.939,641.856,0.5,0.0,531.28,0,12.3345,12.4886,0.0,1.0,,1,,,,9.0,283.527,0,281.221,0,100.707,0,1.24176,0,1012.02,0,0.0232167,-0.0195697,0.00957366,1.2425,1.07485,0.00770976,100.0,0.0,283.336,0.185634,0,0.512927,0,0.0407871,0,0.547008,-7.6796e-14,-2.46116e-14,0.547008,0,3.70703,114.687,0,70.1042,4.27618,0.347417,0,0.399839,-346.613,-0.11771,-0.785712,-0.0242984,-0.131391,1.14071,8.98162,0,1.09367,-12.7774,0,1.09946,-45.9757,0,1.09946,-0.285799,1.09946,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800001099.0,800001099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,11.0,4.0,0.0,28.0,0.0,11.0,,0.0,0.0,79.0,0.583862,0,0.121567,0,0.0942499,0,0.0201707,0,0.389542,0,37.6478,2,,1,0.00714707,-0.0459757,-0.285799,,74.2384,39.3105,-76.62375,64.0
2024-12-11 01:30:00,2024-12-11,2024-12-11 01:30:00,346.0624,18000.0,18000.0,0.0,0.0,-0.061182,0,1.0,-3.43765,0,1.0,24.8694,0,0.0,29.6287,0,1.0,0.556421,0,0.0,,1,0.0,24.6419,0,572.602,579.305,0.0,1.0,497.989,0,11.5717,11.7072,-0.3,0.0,,1,,,,9.0,283.575,0,281.514,0,100.724,0,1.24104,0,1011.61,0,0.0232369,0.0360561,0.00897377,1.1658599,1.09647,0.00723086,100.0,0.0,282.387,0.123826,0,0.100484,0,0.100218,0,0.188344,4.7935e-15,6.0132e-15,0.188344,0,1.72655,140.21,0,39.0589,32.1474,0.222034,0,0.110871,279.22,0.146121,-0.138228,0.0123323,-0.0514723,1.18864,-1.82866,0,1.09179,22.4921,0,1.10252,26.8019,0,1.10252,0.503232,1.10252,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800010099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,1.0,1.0,0.0,43.0,2.0,9.0,,0.0,0.0,86.0,0.0949727,0,0.0572507,0,0.0695188,0,0.0192848,0,0.297177,0,63.3366,2,,1,-0.00145658,0.0268019,0.503232,,81.6997,39.3105,-76.62375,64.0
2024-12-11 02:00:00,2024-12-11,2024-12-11 02:00:00,346.0833,18000.0,18000.0,0.0,0.0,-0.106651,0,1.0,16.9029,0,0.0,41.8246,0,1.0,38.9375,4,1.0,0.935731,0,1.0,,1,0.0,22.7657,0,529.212,535.051,-0.1,0.0,469.433,0,10.9124,11.0328,-0.2,0.0,,1,,,,9.0,283.562,0,281.466,0,100.667,0,1.24086,0,1011.25,0,0.023246,0.0606354,0.00845917,1.09882,1.0929,0.00681718,100.0,0.0,281.511,0.210924,0,0.4726,0,0.0190377,0,0.517883,1.71269e-14,-8.93796e-15,0.517883,0,3.29402,119.446,0,65.9485,2.10671,0.293171,0,0.30805,-130.656,-0.31227,0.404137,-0.0459472,-0.0930948,1.14562,17.6268,0,1.09704,36.5979,0,1.1029,33.8675,0,1.1029,0.818795,1.1029,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800010199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,5.0,0.0,0.0,36.0,4.0,13.0,,0.0,0.0,88.0,0.342671,0,0.163118,0,0.110311,0,0.0202666,0,0.11535,0,74.14,2,,1,0.0140473,0.0338675,0.818795,,86.386,39.3105,-76.62375,64.0
2024-12-11 02:30:00,2024-12-11,2024-12-11 02:30:00,346.1041,18000.0,18000.0,0.0,0.0,-0.0875536,0,1.0,8.11929,0,1.0,26.4999,0,1.0,44.5231,4,1.0,0.5929,0,1.0,,1,0.0,22.0578,0,513.053,518.687,0.0,0.0,466.986,0,10.8618,10.9811,-0.1,0.0,,1,,,,9.0,283.486,0,281.508,0,100.624,0,1.24017,0,1011.22,0,0.0232595,0.0384199,0.00841508,1.09325,1.09595,0.00678544,99.7534,0.0027023,281.436,0.153589,0,0.127697,0,0.0341179,0,0.202633,3.38833e-15,1.22818e-14,0.202633,0,2.75396,155.517,0,39.7408,9.69323,0.265703,0,0.250294,-202.425,-0.201556,0.306389,-0.0243666,-0.0703532,1.24449,8.28895,0,1.1653,21.9316,0,1.17328,37.2558,4,1.17328,0.49069,1.17328,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800010099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,2.0,5.0,0.0,38.0,10.0,15.0,,0.0,0.0,93.0,0.206237,0,0.208998,0,0.0853531,0,0.0166268,0,0.22109,0,21.5854,2,,1,0.00660957,0.0372558,0.49069,,90.3719,39.3105,-76.62375,64.0
2024-12-11 03:00:00,2024-12-11,2024-12-11 03:00:00,346.1249,18000.0,18000.0,0.0,0.0,-0.108396,0,1.0,8.14776,0,0.0,3.99293,8,2.0,-21.0578,8,2.0,0.0893291,8,2.0,,1,0.0,21.6042,0,502.612,507.949,0.0,1.0,451.647,0,10.5074,10.6189,-0.1,0.0,,1,,,,9.0,283.478,0,281.424,0,100.572,0,1.24007,0,1011.02,0,0.0232645,0.00578853,0.00813868,1.0570301,1.0897701,0.00656311,96.9955,0.0327418,280.941,0.115242,0,0.307489,0,0.0363602,0,0.330382,-8.20762e-15,-5.23128e-15,0.330382,0,2.89843,107.888,0,69.4547,6.31849,0.295654,0,0.307086,-277.791,-0.146873,2.04055,-0.0219811,-0.0911158,1.18965,7.43284,0,1.12742,3.07273,0,1.1341,-19.0474,0,1.1341,0.0687426,1.1341,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800010199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,6.0,5.0,0.0,30.0,13.0,0.0,,0.0,0.0,87.0,0.269368,0,0.212341,0,0.132464,0,0.00956313,0,1.26843,0,36.3382,2,,1,0.00592857,-0.0190474,0.0687426,,84.3862,39.3105,-76.62375,64.0
2024-12-11 03:30:00,2024-12-11,2024-12-11 03:30:00,346.1458,18000.0,18000.0,0.0,0.0,-0.0628905,0,0.0,18.3664,0,1.0,-28.9981,8,2.0,-40.3832,0,1.0,-0.648729,8,2.0,,1,0.0,28.7767,0,669.588,678.288,0.0,1.0,551.252,0,12.8267,12.9934,0.0,1.0,,1,,,,9.0,284.209,0,281.404,0,100.548,0,1.23877,0,1012.3,0,0.0232684,-0.0420376,0.00993356,1.29005,1.08824,0.00801891,100.0,0.0,283.898,0.308501,0,0.925574,0,-0.0638491,0,0.97772,1.38387e-14,2.42555e-16,0.97772,0,3.27324,109.46,0,71.5664,-3.74431,0.225319,0,0.33581,-54.5587,-0.747819,-0.633365,-0.0650024,-0.0574311,1.09506,15.6912,0,1.06264,-28.0085,0,1.06784,-38.8133,0,1.06784,-0.626589,1.06784,,1,,800000099.0,800000099.0,800000099.0,800001099.0,800001099.0,800001199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,2.0,0.0,1.0,27.0,4.0,2.0,,0.0,0.0,65.0,0.392986,0,0.173641,0,0.104994,0,0.170606,0,9.82544,4,4618.59,0,,1,0.012513,-0.0388133,-0.626589,,60.2739,39.3105,-76.62375,64.0
2024-12-11 04:00:00,2024-12-11,2024-12-11 04:00:00,346.1666,18000.0,18000.0,0.0,0.0,-0.0749448,0,1.0,13.1706,0,0.0,-6.58411,8,2.0,73.4981,4,0.0,-0.147319,8,2.0,,1,0.0,27.9553,0,651.079,662.45,0.0,1.0,736.976,0,17.1642,17.4639,0.0,1.0,,1,,,,9.0,284.57,0,281.571,0,100.515,0,1.23558,0,995.069,2,0.02329,-0.0095463,0.0132803,1.7257099,1.1006899,0.0107482,,,288.347,0.192677,0,0.533463,0,0.00717958,0,0.567238,-2.44773e-14,-1.37605e-16,0.567238,0,2.83246,107.428,0,70.1412,0.725217,0.246284,0,0.26613,-97.4816,-0.418541,-2.00036,-0.0434956,-0.0658853,1.1375,11.7212,0,1.09147,-7.03982,0,1.09721,66.1043,4,1.09721,-0.157516,1.09721,,1,,800000099.0,800000099.0,800000099.0,800001199.0,800001199.0,800011199.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,10.0,0.0,0.0,27.0,21.0,13.0,,0.0,0.0,23.0,0.288981,0,0.156537,0,0.0867416,0,0.0240192,0,5.49759,4,3829.65,0,,1,0.00953337,0.0661043,-0.157516,,19.5386,39.3105,-76.62375,64.0
2024-12-11 04:30:00,2024-12-11,2024-12-11 04:30:00,346.1874,18000.0,18000.0,0.0,0.0,-0.114549,0,1.0,16.7159,0,1.0,37.0106,0,1.0,-6.15599,0,1.0,0.82823,0,1.0,,1,0.0,29.124,0,678.95,692.569,-0.5,0.0,843.474,0,19.6634,20.0578,-0.1,0.0,,1,,,,9.0,284.629,0,281.72,0,100.471,0,1.23322,0,993.454,2,0.0233124,0.0536693,0.0151994,1.97613,1.11186,0.012325,,,290.473,0.277761,0,0.539215,0,0.0336054,0,0.607481,-2.17716e-14,6.97058e-15,0.607481,0,2.55453,128.247,0,62.746,3.17118,0.304772,0,0.289339,-145.133,-0.281122,0.451651,-0.044768,-0.101229,1.13158,17.3141,0,1.08742,31.5233,0,1.09307,-7.43677,0,1.09307,0.705435,1.09307,,1,,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,800000099.0,899999999.0,899999999.0,89999.0,89999.0,89.0,89.0,9.0,0.0,0.0,32.0,10.0,32.0,,0.0,0.0,14.0,0.363438,0,0.127684,0,0.0875561,0,0.0232598,0,0.915074,0,652.337,0,,1,0.0141323,-0.00743677,0.705435,,12.8821,39.3105,-76.62375,64.0
